Season,LocationID,EventID,ChannelType,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,Units,DETimeStamp
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,2.00,3.00,64.00,0.23,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,3.00,6.00,40.00,0.31,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,4.00,9.00,40.00,0.36,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,5.00,12.00,50.00,0.58,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,6.00,15.00,68.00,0.60,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,7.00,18.00,72.00,0.56,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,8.00,21.00,70.00,0.44,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,9.00,24.00,64.00,0.36,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,10.00,27.00,56.00,0.37,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,11.00,30.00,52.00,0.43,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,12.00,33.00,44.00,0.51,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,13.00,36.00,42.00,0.57,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,14.00,39.00,38.00,0.40,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,15.00,42.00,26.00,0.34,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBM06,BUFFRMFish2007Jun04,main,16.00,45.00,18.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,2.00,1.00,18.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,3.00,2.00,22.00,0.10,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,4.00,3.00,22.00,0.27,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,5.00,4.00,23.00,0.32,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,6.00,5.00,16.00,0.21,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,7.00,6.00,18.00,0.05,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,8.00,7.00,14.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,9.00,8.00,10.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,10.00,9.00,10.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,11.00,10.00,12.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT05,BUFFRMFish2007May21,main,12.00,11.00,8.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,2.00,0.50,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,3.00,1.50,62.00,0.32,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,4.00,2.00,62.00,0.24,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,5.00,2.50,67.00,0.13,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,6.00,3.00,79.00,0.02,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,7.00,3.50,74.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,8.00,4.00,62.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,9.00,4.50,54.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,10.00,5.00,40.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,11.00,5.50,32.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,12.00,6.00,20.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,13.00,6.50,5.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT07,BUFFRMFish2007May25,main,14.00,7.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,2.00,0.50,7.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,3.00,1.00,8.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,4.00,1.50,10.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,5.00,2.00,6.00,0.02,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,6.00,2.50,4.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,7.00,3.00,3.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,8.00,3.50,3.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT12,BUFFRMFish2007May29,main,9.00,4.00,1.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,2.00,0.30,20.00,0.02,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,3.00,0.60,20.00,0.16,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,4.00,0.90,13.00,0.08,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,5.00,1.20,12.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,6.00,1.50,9.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT21,BUFFRMFish2007Jun01,main,7.00,1.80,3.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT25,BUFFRMFish2007Jun06,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT25,BUFFRMFish2007Jun06,main,2.00,0.20,6.00,0.08,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT25,BUFFRMFish2007Jun06,main,3.00,0.40,6.00,0.12,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT25,BUFFRMFish2007Jun06,main,4.00,0.60,6.00,0.12,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT25,BUFFRMFish2007Jun06,main,5.00,0.80,4.00,0.07,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT25,BUFFRMFish2007Jun06,main,6.00,1.00,2.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,2.00,0.50,0.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,3.00,1.00,10.00,0.01,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,4.00,1.50,14.00,0.04,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,5.00,2.00,20.00,0.06,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,6.00,2.50,21.00,0.00,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,7.00,3.00,16.00,0.05,,metric,12/10/2018 11:06
2007.00,BUFFRMFISHBT33,BUFFRMFish2007Jun05,main,8.00,3.50,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,2.00,1.00,14.00,0.03,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,3.00,2.00,16.00,0.04,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,4.00,3.00,24.00,0.04,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,5.00,4.00,30.00,0.08,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,6.00,5.00,38.00,0.15,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,7.00,6.00,54.00,0.12,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,8.00,7.00,50.00,0.19,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,9.00,8.00,54.00,0.21,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,10.00,9.00,58.00,0.23,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,11.00,10.00,62.00,0.20,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,12.00,11.00,56.00,0.17,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,13.00,12.00,52.00,0.19,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,14.00,13.00,56.00,0.18,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,15.00,14.00,48.00,0.08,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,16.00,15.00,47.00,0.16,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,17.00,16.00,42.00,0.10,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,18.00,17.00,38.00,0.20,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,19.00,18.00,34.00,0.05,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,20.00,19.00,20.00,0.09,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,21.00,20.00,22.00,0.02,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,22.00,21.00,21.00,0.01,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM01,BUFFRMFish2008May20,main,23.00,22.00,2.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,2.00,1.00,14.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,3.00,2.00,30.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,4.00,3.00,40.00,0.13,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,5.00,4.00,48.00,0.35,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,6.00,5.00,42.00,0.59,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,7.00,6.00,46.00,0.51,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,8.00,7.00,50.00,0.46,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,9.00,8.00,48.00,0.57,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,10.00,9.00,52.00,0.53,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,11.00,10.00,54.00,0.53,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,12.00,11.00,54.00,0.48,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,13.00,12.00,54.00,0.48,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,14.00,13.00,63.00,0.52,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,15.00,14.00,62.00,0.58,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,16.00,15.00,49.00,0.48,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,17.00,16.00,34.00,0.37,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM02,BUFFRMFish2008May22,main,18.00,17.00,10.00,0.03,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,2.00,2.00,8.00,0.01,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,3.00,4.00,12.00,0.10,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,4.00,6.00,12.00,0.13,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,5.00,8.00,14.00,0.41,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,6.00,10.00,12.00,0.42,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,7.00,12.00,14.00,0.80,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,8.00,14.00,21.00,0.90,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,9.00,16.00,24.00,1.05,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,10.00,18.00,26.00,1.38,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,11.00,20.00,36.00,1.32,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,12.00,22.00,36.00,1.60,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,13.00,24.00,36.00,1.41,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,14.00,26.00,38.00,1.22,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,15.00,28.00,38.00,1.20,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,16.00,30.00,40.00,1.31,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,17.00,32.00,42.00,1.30,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,18.00,34.00,46.00,1.21,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,19.00,36.00,80.00,1.16,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,20.00,40.00,70.00,1.10,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,21.00,42.00,75.00,1.15,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,22.00,44.00,56.00,1.05,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,23.00,46.00,58.00,0.95,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,24.00,48.00,40.00,0.81,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM03,BUFFRMFish2008Jun03,main,25.00,50.00,28.00,0.36,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,2.00,5.00,35.00,0.36,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,3.00,10.00,32.00,0.56,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,4.00,15.00,70.00,0.55,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,5.00,20.00,97.00,0.75,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,6.00,25.00,102.00,0.71,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,7.00,30.00,79.00,0.81,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,8.00,35.00,59.00,0.73,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,9.00,40.00,59.00,0.69,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,10.00,45.00,52.00,0.52,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,11.00,50.00,38.00,0.28,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM04,BUFFRMFish2008Jun04,main,12.00,55.00,24.00,0.22,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,2.00,3.00,20.00,0.35,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,3.00,6.00,22.00,0.45,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,4.00,9.00,38.00,0.47,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,5.00,12.00,42.00,0.54,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,6.00,15.00,46.00,0.65,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,7.00,18.00,48.00,0.65,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,8.00,21.00,60.00,0.70,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,9.00,24.00,76.00,0.77,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,10.00,27.00,80.00,0.85,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,11.00,30.00,84.00,1.05,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,12.00,33.00,90.00,1.09,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,13.00,36.00,100.00,1.20,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,14.00,39.00,108.00,0.82,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM05,BUFFRMFish2008Jun05,main,15.00,42.00,10.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,2.00,2.00,6.00,0.23,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,3.00,4.00,22.00,0.56,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,4.00,6.00,20.00,0.63,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,5.00,8.00,26.00,0.54,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,6.00,10.00,32.00,0.58,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,7.00,12.00,14.00,0.45,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,8.00,14.00,20.00,0.62,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,9.00,16.00,24.00,0.60,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,10.00,18.00,28.00,0.56,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,11.00,20.00,38.00,0.55,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,12.00,22.00,40.00,0.61,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,13.00,24.00,52.00,0.55,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,14.00,26.00,54.00,0.63,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,15.00,28.00,70.00,0.67,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,16.00,30.00,78.00,0.67,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,17.00,32.00,78.00,0.61,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,18.00,34.00,90.00,0.62,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,19.00,36.00,90.00,0.68,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,20.00,38.00,86.00,0.69,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,21.00,40.00,84.00,0.71,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,22.00,42.00,80.00,0.77,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,23.00,44.00,78.00,0.81,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,24.00,46.00,76.00,0.81,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,25.00,48.00,64.00,0.70,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,26.00,50.00,76.00,0.80,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBM06,BUFFRMFish2008Jun18,main,27.00,52.00,74.00,0.63,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,2.00,0.50,4.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,3.00,1.00,14.00,0.01,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,4.00,1.50,18.00,0.02,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,5.00,2.00,18.00,0.08,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,6.00,2.50,26.00,0.07,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,7.00,3.00,40.00,0.09,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,8.00,3.50,42.00,0.07,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,9.00,4.00,45.00,0.08,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,10.00,4.50,35.00,0.04,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,11.00,5.00,29.00,0.02,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT04,BUFFRMFish2008May21,main,12.00,5.50,12.00,0.01,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,1.00,0.00,0.00,0.00,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,2.00,1.00,20.00,0.03,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,3.00,2.00,22.00,0.02,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,4.00,3.00,26.00,0.16,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,5.00,4.00,34.00,0.40,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,6.00,5.00,39.00,0.73,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,7.00,6.00,30.00,0.54,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,8.00,7.00,20.00,0.55,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,9.00,8.00,22.00,0.32,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,10.00,9.00,28.00,0.28,,metric,12/10/2018 11:06
2008.00,BUFFRMFISHBT13,BUFFRMFish2008May23,main,11.00,10.00,24.00,0.10,,metric,12/10/2018 11:06
